dim_1,dim_2,dim_3,value
17,22,44,1.0
17,22,45,1.0
17,22,46,1.0
17,22,47,1.0
17,22,48,1.0
17,22,49,1.0
17,22,50,1.0
17,22,51,1.0
17,22,52,1.0
17,22,53,1.0
17,22,54,1.0
17,22,55,1.0
17,22,56,1.0
17,22,57,1.0
17,22,58,1.0
17,22,59,1.0
17,22,60,1.0
17,23,51,1.0
17,23,52,1.0
17,23,53,1.0
17,23,54,1.0
17,23,55,1.0
17,23,56,1.0
17,23,57,1.0
17,23,58,1.0
17,23,59,1.0
17,23,60,1.0
17,24,26,1.0
17,24,27,1.0
17,24,28,1.0
17,24,29,1.0
17,24,30,1.0
17,24,31,1.0
17,24,32,1.0
17,24,33,1.0
17,24,34,1.0
17,24,35,1.0
17,24,36,1.0
17,24,37,1.0
17,24,38,1.0
17,24,39,1.0
17,24,40,1.0
17,24,41,1.0
17,24,42,1.0
17,24,43,1.0
17,24,44,1.0
17,24,45,1.0
17,24,46,1.0
17,24,47,1.0
17,24,48,1.0
17,24,49,1.0
17,24,50,1.0
17,24,51,1.0
17,24,52,1.0
17,24,53,1.0
17,24,54,1.0
17,24,55,1.0
17,24,56,1.0
17,24,57,1.0
17,24,58,1.0
17,24,59,1.0
17,24,60,1.0
17,25,37,1.0
17,25,38,1.0
17,25,39,1.0
17,25,40,1.0
17,25,41,1.0
17,25,42,1.0
17,25,43,1.0
17,25,44,1.0
17,25,45,1.0
17,25,46,1.0
17,25,47,1.0
17,25,48,1.0
17,25,49,1.0
17,25,50,1.0
17,25,51,1.0
17,25,52,1.0
17,25,53,1.0
17,25,54,1.0
17,25,55,1.0
17,25,56,1.0
17,25,57,1.0
17,25,58,1.0
17,25,59,1.0
17,25,60,1.0
17,26,48,1.0
17,26,49,1.0
17,26,50,1.0
17,26,51,1.0
17,26,52,1.0
17,26,53,1.0
17,26,54,1.0
17,26,55,1.0
17,26,56,1.0
17,26,57,1.0
17,26,58,1.0
17,26,59,1.0
17,26,60,1.0
17,27,9,1.0
17,27,10,1.0
17,27,11,1.0
17,27,12,1.0
17,27,13,1.0
17,27,14,1.0
17,27,15,1.0
17,27,16,1.0
17,27,17,1.0
17,27,18,1.0
17,27,19,1.0
17,27,20,1.0
17,27,21,1.0
17,27,22,1.0
17,27,23,1.0
17,27,24,1.0
17,27,25,1.0
17,27,26,1.0
17,27,27,1.0
17,27,28,1.0
17,27,29,1.0
17,27,30,1.0
17,27,31,1.0
17,27,32,1.0
17,27,33,1.0
17,27,34,1.0
17,27,35,1.0
17,27,36,1.0
17,27,37,1.0
17,27,38,1.0
17,27,39,1.0
17,27,40,1.0
17,27,41,1.0
17,27,42,1.0
17,27,43,1.0
17,27,44,1.0
17,27,45,1.0
17,27,46,1.0
17,27,47,1.0
17,27,48,1.0
17,27,49,1.0
17,27,50,1.0
17,27,51,1.0
17,27,52,1.0
17,27,53,1.0
17,27,54,1.0
17,27,55,1.0
17,27,56,1.0
17,27,57,1.0
17,27,58,1.0
17,27,59,1.0
17,27,60,1.0
17,28,10,1.0
17,28,11,1.0
17,28,12,1.0
17,28,13,1.0
17,28,14,1.0
17,28,15,1.0
17,28,16,1.0
17,28,17,1.0
17,28,18,1.0
17,28,19,1.0
17,28,20,1.0
17,28,21,1.0
17,28,22,1.0
17,28,23,1.0
17,28,24,1.0
17,28,25,1.0
17,28,26,1.0
17,28,27,1.0
17,28,28,1.0
17,28,29,1.0
17,28,30,1.0
17,28,31,1.0
17,28,32,1.0
17,28,33,1.0
17,28,34,1.0
17,28,35,1.0
17,28,36,1.0
17,28,37,1.0
17,28,38,1.0
17,28,39,1.0
17,28,40,1.0
17,28,41,1.0
17,28,42,1.0
17,28,43,1.0
17,28,44,1.0
17,28,45,1.0
17,28,46,1.0
17,28,47,1.0
17,28,48,1.0
17,28,49,1.0
17,28,50,1.0
17,28,51,1.0
17,28,52,1.0
17,28,53,1.0
17,28,54,1.0
17,28,55,1.0
17,28,56,1.0
17,28,57,1.0
17,28,58,1.0
17,28,59,1.0
17,28,60,1.0
17,29,7,1.0
17,29,8,1.0
17,29,9,1.0
17,29,10,1.0
17,29,11,1.0
17,29,12,1.0
17,29,13,1.0
17,29,14,1.0
17,29,15,1.0
17,29,16,1.0
17,29,17,1.0
17,29,18,1.0
17,29,19,1.0
17,29,20,1.0
17,29,21,1.0
17,29,22,1.0
17,29,23,1.0
17,29,24,1.0
17,29,25,1.0
17,29,26,1.0
17,29,27,1.0
17,29,28,1.0
17,29,29,1.0
17,29,30,1.0
17,29,31,1.0
17,29,32,1.0
17,29,33,1.0
17,29,34,1.0
17,29,35,1.0
17,29,36,1.0
17,29,37,1.0
17,29,38,1.0
17,29,39,1.0
17,29,40,1.0
17,29,41,1.0
17,29,42,1.0
17,29,43,1.0
17,29,44,1.0
17,29,45,1.0
17,29,46,1.0
17,29,47,1.0
17,29,48,1.0
17,29,49,1.0
17,29,50,1.0
17,29,51,1.0
17,29,52,1.0
17,29,53,1.0
17,29,54,1.0
17,29,55,1.0
17,29,56,1.0
17,29,57,1.0
17,29,58,1.0
17,29,59,1.0
17,29,60,1.0
17,30,20,1.0
17,30,21,1.0
17,30,22,1.0
17,30,23,1.0
17,30,24,1.0
17,30,25,1.0
17,30,26,1.0
17,30,27,1.0
17,30,28,1.0
17,30,29,1.0
17,30,30,1.0
17,30,31,1.0
17,30,32,1.0
17,30,33,1.0
17,30,34,1.0
17,30,35,1.0
17,30,36,1.0
17,30,37,1.0
17,30,38,1.0
17,30,39,1.0
17,30,40,1.0
17,30,41,1.0
17,30,42,1.0
17,30,43,1.0
17,30,44,1.0
17,30,45,1.0
17,30,46,1.0
17,30,47,1.0
17,30,48,1.0
17,30,49,1.0
17,30,50,1.0
17,30,51,1.0
17,30,52,1.0
17,30,53,1.0
17,30,54,1.0
17,30,55,1.0
17,30,56,1.0
17,30,57,1.0
17,30,58,1.0
17,30,59,1.0
17,30,60,1.0
18,21,15,1.0
18,21,16,1.0
18,21,17,1.0
18,21,18,1.0
18,21,19,1.0
18,21,20,1.0
18,21,21,1.0
18,21,22,1.0
18,21,23,1.0
18,21,24,1.0
18,21,25,1.0
18,21,26,1.0
18,21,27,1.0
18,21,28,1.0
18,21,29,1.0
18,21,30,1.0
18,21,31,1.0
18,21,32,1.0
18,21,33,1.0
18,21,34,1.0
18,21,35,1.0
18,21,36,1.0
18,21,37,1.0
18,21,38,1.0
18,21,39,1.0
18,21,40,1.0
18,21,41,1.0
18,21,42,1.0
18,21,43,1.0
18,21,44,1.0
18,21,45,1.0
18,21,46,1.0
18,21,47,1.0
18,21,48,1.0
18,21,49,1.0
18,21,50,1.0
18,21,51,1.0
18,21,52,1.0
18,21,53,1.0
18,21,54,1.0
18,21,55,1.0
18,21,56,1.0
18,21,57,1.0
18,21,58,1.0
18,21,59,1.0
18,21,60,1.0
18,22,14,1.0
18,22,15,1.0
18,22,16,1.0
18,22,17,1.0
18,22,18,1.0
18,22,19,1.0
18,22,20,1.0
18,22,21,1.0
18,22,22,1.0
18,22,23,1.0
18,22,24,1.0
18,22,25,1.0
18,22,26,1.0
18,22,27,1.0
18,22,28,1.0
18,22,29,1.0
18,22,30,1.0
18,22,31,1.0
18,22,32,1.0
18,22,33,1.0
18,22,34,1.0
18,22,35,1.0
18,22,36,1.0
18,22,37,1.0
18,22,38,1.0
18,22,39,1.0
18,22,40,1.0
18,22,41,1.0
18,22,42,1.0
18,22,43,1.0
18,22,44,1.0
18,22,45,1.0
18,22,46,1.0
18,22,47,1.0
18,22,48,1.0
18,22,49,1.0
18,22,50,1.0
18,22,51,1.0
18,22,52,1.0
18,22,53,1.0
18,22,54,1.0
18,22,55,1.0
18,22,56,1.0
18,22,57,1.0
18,22,58,1.0
18,22,59,1.0
18,22,60,1.0
18,23,11,1.0
18,23,12,1.0
18,23,13,1.0
18,23,14,1.0
18,23,15,1.0
18,23,16,1.0
18,23,17,1.0
18,23,18,1.0
18,23,19,1.0
18,23,20,1.0
18,23,21,1.0
18,23,22,1.0
18,23,23,1.0
18,23,24,1.0
18,23,25,1.0
18,23,26,1.0
18,23,27,1.0
18,23,28,1.0
18,23,29,1.0
18,23,30,1.0
18,23,31,1.0
18,23,32,1.0
18,23,33,1.0
18,23,34,1.0
18,23,35,1.0
18,23,36,1.0
18,23,37,1.0
18,23,38,1.0
18,23,39,1.0
18,23,40,1.0
18,23,41,1.0
18,23,42,1.0
18,23,43,1.0
18,23,44,1.0
18,23,45,1.0
18,23,46,1.0
18,23,47,1.0
18,23,48,1.0
18,23,49,1.0
18,23,50,1.0
18,23,51,1.0
18,23,52,1.0
18,23,53,1.0
18,23,54,1.0
18,23,55,1.0
18,23,56,1.0
18,23,57,1.0
18,23,58,1.0
18,23,59,1.0
18,23,60,1.0
18,24,20,1.0
18,24,21,1.0
18,24,22,1.0
18,24,23,1.0
18,24,24,1.0
18,24,25,1.0
18,24,26,1.0
18,24,27,1.0
18,24,28,1.0
18,24,29,1.0
18,24,30,1.0
18,24,31,1.0
18,24,32,1.0
18,24,33,1.0
18,24,34,1.0
18,24,35,1.0
18,24,36,1.0
18,24,37,1.0
18,24,38,1.0
18,24,39,1.0
18,24,40,1.0
18,24,41,1.0
18,24,42,1.0
18,24,43,1.0
18,24,44,1.0
18,24,45,1.0
18,24,46,1.0
18,24,47,1.0
18,24,48,1.0
18,24,49,1.0
18,24,50,1.0
18,24,51,1.0
18,24,52,1.0
18,24,53,1.0
18,24,54,1.0
18,24,55,1.0
18,24,56,1.0
18,24,57,1.0
18,24,58,1.0
18,24,59,1.0
18,24,60,1.0
18,25,7,1.0
18,25,8,1.0
18,25,9,1.0
18,25,10,1.0
18,25,11,1.0
18,25,12,1.0
18,25,13,1.0
18,25,14,1.0
18,25,15,1.0
18,25,16,1.0
18,25,17,1.0
18,25,18,1.0
18,25,19,1.0
18,25,20,1.0
18,25,21,1.0
18,25,22,1.0
18,25,23,1.0
18,25,24,1.0
18,25,25,1.0
18,25,26,1.0
18,25,27,1.0
18,25,28,1.0
18,25,29,1.0
18,25,30,1.0
18,25,31,1.0
18,25,32,1.0
18,25,33,1.0
18,25,34,1.0
18,25,35,1.0
18,25,36,1.0
18,25,37,1.0
18,25,38,1.0
18,25,39,1.0
18,25,40,1.0
18,25,41,1.0
18,25,42,1.0
18,25,43,1.0
18,25,44,1.0
18,25,45,1.0
18,25,46,1.0
18,25,47,1.0
18,25,48,1.0
18,25,49,1.0
18,25,50,1.0
18,25,51,1.0
18,25,52,1.0
18,25,53,1.0
18,25,54,1.0
18,25,55,1.0
18,25,56,1.0
18,25,57,1.0
18,25,58,1.0
18,25,59,1.0
18,25,60,1.0
18,26,12,1.0
18,26,13,1.0
18,26,14,1.0
18,26,15,1.0
18,26,16,1.0
18,26,17,1.0
18,26,18,1.0
18,26,19,1.0
18,26,20,1.0
18,26,21,1.0
18,26,22,1.0
18,26,23,1.0
18,26,24,1.0
18,26,25,1.0
18,26,26,1.0
18,26,27,1.0
18,26,28,1.0
18,26,29,1.0
18,26,30,1.0
18,26,31,1.0
18,26,32,1.0
18,26,33,1.0
18,26,34,1.0
18,26,35,1.0
18,26,36,1.0
18,26,37,1.0
18,26,38,1.0
18,26,39,1.0
18,26,40,1.0
18,26,41,1.0
18,26,42,1.0
18,26,43,1.0
18,26,44,1.0
18,26,45,1.0
18,26,46,1.0
18,26,47,1.0
18,26,48,1.0
18,26,49,1.0
18,26,50,1.0
18,26,51,1.0
18,26,52,1.0
18,26,53,1.0
18,26,54,1.0
18,26,55,1.0
18,26,56,1.0
18,26,57,1.0
18,26,58,1.0
18,26,59,1.0
18,26,60,1.0
18,27,40,1.0
18,27,41,1.0
18,27,42,1.0
18,27,43,1.0
18,27,44,1.0
18,27,45,1.0
18,27,46,1.0
18,27,47,1.0
18,27,48,1.0
18,27,49,1.0
18,27,50,1.0
18,27,51,1.0
18,27,52,1.0
18,27,53,1.0
18,27,54,1.0
18,27,55,1.0
18,27,56,1.0
18,27,57,1.0
18,27,58,1.0
18,27,59,1.0
18,27,60,1.0
18,28,40,1.0
18,28,41,1.0
18,28,42,1.0
18,28,43,1.0
18,28,44,1.0
18,28,45,1.0
18,28,46,1.0
18,28,47,1.0
18,28,48,1.0
18,28,49,1.0
18,28,50,1.0
18,28,51,1.0
18,28,52,1.0
18,28,53,1.0
18,28,54,1.0
18,28,55,1.0
18,28,56,1.0
18,28,57,1.0
18,28,58,1.0
18,28,59,1.0
18,28,60,1.0
18,29,30,1.0
18,29,31,1.0
18,29,32,1.0
18,29,33,1.0
18,29,34,1.0
18,29,35,1.0
18,29,36,1.0
18,29,37,1.0
18,29,38,1.0
18,29,39,1.0
18,29,40,1.0
18,29,41,1.0
18,29,42,1.0
18,29,43,1.0
18,29,44,1.0
18,29,45,1.0
18,29,46,1.0
18,29,47,1.0
18,29,48,1.0
18,29,49,1.0
18,29,50,1.0
18,29,51,1.0
18,29,52,1.0
18,29,53,1.0
18,29,54,1.0
18,29,55,1.0
18,29,56,1.0
18,29,57,1.0
18,29,58,1.0
18,29,59,1.0
18,29,60,1.0
18,30,44,1.0
18,30,45,1.0
18,30,46,1.0
18,30,47,1.0
18,30,48,1.0
18,30,49,1.0
18,30,50,1.0
18,30,51,1.0
18,30,52,1.0
18,30,53,1.0
18,30,54,1.0
18,30,55,1.0
18,30,56,1.0
18,30,57,1.0
18,30,58,1.0
18,30,59,1.0
18,30,60,1.0
19,21,10,1.0
19,21,11,1.0
19,21,12,1.0
19,21,13,1.0
19,21,14,1.0
19,21,15,1.0
19,21,16,1.0
19,21,17,1.0
19,21,18,1.0
19,21,19,1.0
19,21,20,1.0
19,21,21,1.0
19,21,22,1.0
19,21,23,1.0
19,21,24,1.0
19,21,25,1.0
19,21,26,1.0
19,21,27,1.0
19,21,28,1.0
19,21,29,1.0
19,21,30,1.0
19,21,31,1.0
19,21,32,1.0
19,21,33,1.0
19,21,34,1.0
19,21,35,1.0
19,21,36,1.0
19,21,37,1.0
19,21,38,1.0
19,21,39,1.0
19,21,40,1.0
19,21,41,1.0
19,21,42,1.0
19,21,43,1.0
19,21,44,1.0
19,21,45,1.0
19,21,46,1.0
19,21,47,1.0
19,21,48,1.0
19,21,49,1.0
19,21,50,1.0
19,21,51,1.0
19,21,52,1.0
19,21,53,1.0
19,21,54,1.0
19,21,55,1.0
19,21,56,1.0
19,21,57,1.0
19,21,58,1.0
19,21,59,1.0
19,21,60,1.0
19,22,13,1.0
19,22,14,1.0
19,22,15,1.0
19,22,16,1.0
19,22,17,1.0
19,22,18,1.0
19,22,19,1.0
19,22,20,1.0
19,22,21,1.0
19,22,22,1.0
19,22,23,1.0
19,22,24,1.0
19,22,25,1.0
19,22,26,1.0
19,22,27,1.0
19,22,28,1.0
19,22,29,1.0
19,22,30,1.0
19,22,31,1.0
19,22,32,1.0
19,22,33,1.0
19,22,34,1.0
19,22,35,1.0
19,22,36,1.0
19,22,37,1.0
19,22,38,1.0
19,22,39,1.0
19,22,40,1.0
19,22,41,1.0
19,22,42,1.0
19,22,43,1.0
19,22,44,1.0
19,22,45,1.0
19,22,46,1.0
19,22,47,1.0
19,22,48,1.0
19,22,49,1.0
19,22,50,1.0
19,22,51,1.0
19,22,52,1.0
19,22,53,1.0
19,22,54,1.0
19,22,55,1.0
19,22,56,1.0
19,22,57,1.0
19,22,58,1.0
19,22,59,1.0
19,22,60,1.0
19,23,21,1.0
19,23,22,1.0
19,23,23,1.0
19,23,24,1.0
19,23,25,1.0
19,23,26,1.0
19,23,27,1.0
19,23,28,1.0
19,23,29,1.0
19,23,30,1.0
19,23,31,1.0
19,23,32,1.0
19,23,33,1.0
19,23,34,1.0
19,23,35,1.0
19,23,36,1.0
19,23,37,1.0
19,23,38,1.0
19,23,39,1.0
19,23,40,1.0
19,23,41,1.0
19,23,42,1.0
19,23,43,1.0
19,23,44,1.0
19,23,45,1.0
19,23,46,1.0
19,23,47,1.0
19,23,48,1.0
19,23,49,1.0
19,23,50,1.0
19,23,51,1.0
19,23,52,1.0
19,23,53,1.0
19,23,54,1.0
19,23,55,1.0
19,23,56,1.0
19,23,57,1.0
19,23,58,1.0
19,23,59,1.0
19,23,60,1.0
19,24,19,1.0
19,24,20,1.0
19,24,21,1.0
19,24,22,1.0
19,24,23,1.0
19,24,24,1.0
19,24,25,1.0
19,24,26,1.0
19,24,27,1.0
19,24,28,1.0
19,24,29,1.0
19,24,30,1.0
19,24,31,1.0
19,24,32,1.0
19,24,33,1.0
19,24,34,1.0
19,24,35,1.0
19,24,36,1.0
19,24,37,1.0
19,24,38,1.0
19,24,39,1.0
19,24,40,1.0
19,24,41,1.0
19,24,42,1.0
19,24,43,1.0
19,24,44,1.0
19,24,45,1.0
19,24,46,1.0
19,24,47,1.0
19,24,48,1.0
19,24,49,1.0
19,24,50,1.0
19,24,51,1.0
19,24,52,1.0
19,24,53,1.0
19,24,54,1.0
19,24,55,1.0
19,24,56,1.0
19,24,57,1.0
19,24,58,1.0
19,24,59,1.0
19,24,60,1.0
19,25,20,1.0
19,25,21,1.0
19,25,22,1.0
19,25,23,1.0
19,25,24,1.0
19,25,25,1.0
19,25,26,1.0
19,25,27,1.0
19,25,28,1.0
19,25,29,1.0
19,25,30,1.0
19,25,31,1.0
19,25,32,1.0
19,25,33,1.0
19,25,34,1.0
19,25,35,1.0
19,25,36,1.0
19,25,37,1.0
19,25,38,1.0
19,25,39,1.0
19,25,40,1.0
19,25,41,1.0
19,25,42,1.0
19,25,43,1.0
19,25,44,1.0
19,25,45,1.0
19,25,46,1.0
19,25,47,1.0
19,25,48,1.0
19,25,49,1.0
19,25,50,1.0
19,25,51,1.0
19,25,52,1.0
19,25,53,1.0
19,25,54,1.0
19,25,55,1.0
19,25,56,1.0
19,25,57,1.0
19,25,58,1.0
19,25,59,1.0
19,25,60,1.0
19,26,16,1.0
19,26,17,1.0
19,26,18,1.0
19,26,19,1.0
19,26,20,1.0
19,26,21,1.0
19,26,22,1.0
19,26,23,1.0
19,26,24,1.0
19,26,25,1.0
19,26,26,1.0
19,26,27,1.0
19,26,28,1.0
19,26,29,1.0
19,26,30,1.0
19,26,31,1.0
19,26,32,1.0
19,26,33,1.0
19,26,34,1.0
19,26,35,1.0
19,26,36,1.0
19,26,37,1.0
19,26,38,1.0
19,26,39,1.0
19,26,40,1.0
19,26,41,1.0
19,26,42,1.0
19,26,43,1.0
19,26,44,1.0
19,26,45,1.0
19,26,46,1.0
19,26,47,1.0
19,26,48,1.0
19,26,49,1.0
19,26,50,1.0
19,26,51,1.0
19,26,52,1.0
19,26,53,1.0
19,26,54,1.0
19,26,55,1.0
19,26,56,1.0
19,26,57,1.0
19,26,58,1.0
19,26,59,1.0
19,26,60,1.0
19,27,27,1.0
19,27,28,1.0
19,27,29,1.0
19,27,30,1.0
19,27,31,1.0
19,27,32,1.0
19,27,33,1.0
19,27,34,1.0
19,27,35,1.0
19,27,36,1.0
19,27,37,1.0
19,27,38,1.0
19,27,39,1.0
19,27,40,1.0
19,27,41,1.0
19,27,42,1.0
19,27,43,1.0
19,27,44,1.0
19,27,45,1.0
19,27,46,1.0
19,27,47,1.0
19,27,48,1.0
19,27,49,1.0
19,27,50,1.0
19,27,51,1.0
19,27,52,1.0
19,27,53,1.0
19,27,54,1.0
19,27,55,1.0
19,27,56,1.0
19,27,57,1.0
19,27,58,1.0
19,27,59,1.0
19,27,60,1.0
19,28,36,1.0
19,28,37,1.0
19,28,38,1.0
19,28,39,1.0
19,28,40,1.0
19,28,41,1.0
19,28,42,1.0
19,28,43,1.0
19,28,44,1.0
19,28,45,1.0
19,28,46,1.0
19,28,47,1.0
19,28,48,1.0
19,28,49,1.0
19,28,50,1.0
19,28,51,1.0
19,28,52,1.0
19,28,53,1.0
19,28,54,1.0
19,28,55,1.0
19,28,56,1.0
19,28,57,1.0
19,28,58,1.0
19,28,59,1.0
19,28,60,1.0
19,29,28,1.0
19,29,29,1.0
19,29,30,1.0
19,29,31,1.0
19,29,32,1.0
19,29,33,1.0
19,29,34,1.0
19,29,35,1.0
19,29,36,1.0
19,29,37,1.0
19,29,38,1.0
19,29,39,1.0
19,29,40,1.0
19,29,41,1.0
19,29,42,1.0
19,29,43,1.0
19,29,44,1.0
19,29,45,1.0
19,29,46,1.0
19,29,47,1.0
19,29,48,1.0
19,29,49,1.0
19,29,50,1.0
19,29,51,1.0
19,29,52,1.0
19,29,53,1.0
19,29,54,1.0
19,29,55,1.0
19,29,56,1.0
19,29,57,1.0
19,29,58,1.0
19,29,59,1.0
19,29,60,1.0
19,30,42,1.0
19,30,43,1.0
19,30,44,1.0
19,30,45,1.0
19,30,46,1.0
19,30,47,1.0
19,30,48,1.0
19,30,49,1.0
19,30,50,1.0
19,30,51,1.0
19,30,52,1.0
19,30,53,1.0
19,30,54,1.0
19,30,55,1.0
19,30,56,1.0
19,30,57,1.0
19,30,58,1.0
19,30,59,1.0
19,30,60,1.0
20,21,11,1.0
20,21,12,1.0
20,21,13,1.0
20,21,14,1.0
20,21,15,1.0
20,21,16,1.0
20,21,17,1.0
20,21,18,1.0
20,21,19,1.0
20,21,20,1.0
20,21,21,1.0
20,21,22,1.0
20,21,23,1.0
20,21,24,1.0
20,21,25,1.0
20,21,26,1.0
20,21,27,1.0
20,21,28,1.0
20,21,29,1.0
20,21,30,1.0
20,21,31,1.0
20,21,32,1.0
20,21,33,1.0
20,21,34,1.0
20,21,35,1.0
20,21,36,1.0
20,21,37,1.0
20,21,38,1.0
20,21,39,1.0
20,21,40,1.0
20,21,41,1.0
20,21,42,1.0
20,21,43,1.0
20,21,44,1.0
20,21,45,1.0
20,21,46,1.0
20,21,47,1.0
20,21,48,1.0
20,21,49,1.0
20,21,50,1.0
20,21,51,1.0
20,21,52,1.0
20,21,53,1.0
20,21,54,1.0
20,21,55,1.0
20,21,56,1.0
20,21,57,1.0
20,21,58,1.0
20,21,59,1.0
20,21,60,1.0
20,22,6,1.0
20,22,7,1.0
20,22,8,1.0
20,22,9,1.0
20,22,10,1.0
20,22,11,1.0
20,22,12,1.0
20,22,13,1.0
20,22,14,1.0
20,22,15,1.0
20,22,16,1.0
20,22,17,1.0
20,22,18,1.0
20,22,19,1.0
20,22,20,1.0
20,22,21,1.0
20,22,22,1.0
20,22,23,1.0
20,22,24,1.0
20,22,25,1.0
20,22,26,1.0
20,22,27,1.0
20,22,28,1.0
20,22,29,1.0
20,22,30,1.0
20,22,31,1.0
20,22,32,1.0
20,22,33,1.0
20,22,34,1.0
20,22,35,1.0
20,22,36,1.0
20,22,37,1.0
20,22,38,1.0
20,22,39,1.0
20,22,40,1.0
20,22,41,1.0
20,22,42,1.0
20,22,43,1.0
20,22,44,1.0
20,22,45,1.0
20,22,46,1.0
20,22,47,1.0
20,22,48,1.0
20,22,49,1.0
20,22,50,1.0
20,22,51,1.0
20,22,52,1.0
20,22,53,1.0
20,22,54,1.0
20,22,55,1.0
20,22,56,1.0
20,22,57,1.0
20,22,58,1.0
20,22,59,1.0
20,22,60,1.0
20,23,13,1.0
20,23,14,1.0
20,23,15,1.0
20,23,16,1.0
20,23,17,1.0
20,23,18,1.0
20,23,19,1.0
20,23,20,1.0
20,23,21,1.0
20,23,22,1.0
20,23,23,1.0
20,23,24,1.0
20,23,25,1.0
20,23,26,1.0
20,23,27,1.0
20,23,28,1.0
20,23,29,1.0
20,23,30,1.0
20,23,31,1.0
20,23,32,1.0
20,23,33,1.0
20,23,34,1.0
20,23,35,1.0
20,23,36,1.0
20,23,37,1.0
20,23,38,1.0
20,23,39,1.0
20,23,40,1.0
20,23,41,1.0
20,23,42,1.0
20,23,43,1.0
20,23,44,1.0
20,23,45,1.0
20,23,46,1.0
20,23,47,1.0
20,23,48,1.0
20,23,49,1.0
20,23,50,1.0
20,23,51,1.0
20,23,52,1.0
20,23,53,1.0
20,23,54,1.0
20,23,55,1.0
20,23,56,1.0
20,23,57,1.0
20,23,58,1.0
20,23,59,1.0
20,23,60,1.0
20,24,14,1.0
20,24,15,1.0
20,24,16,1.0
20,24,17,1.0
20,24,18,1.0
20,24,19,1.0
20,24,20,1.0
20,24,21,1.0
20,24,22,1.0
20,24,23,1.0
20,24,24,1.0
20,24,25,1.0
20,24,26,1.0
20,24,27,1.0
20,24,28,1.0
20,24,29,1.0
20,24,30,1.0
20,24,31,1.0
20,24,32,1.0
20,24,33,1.0
20,24,34,1.0
20,24,35,1.0
20,24,36,1.0
20,24,37,1.0
20,24,38,1.0
20,24,39,1.0
20,24,40,1.0
20,24,41,1.0
20,24,42,1.0
20,24,43,1.0
20,24,44,1.0
20,24,45,1.0
20,24,46,1.0
20,24,47,1.0
20,24,48,1.0
20,24,49,1.0
20,24,50,1.0
20,24,51,1.0
20,24,52,1.0
20,24,53,1.0
20,24,54,1.0
20,24,55,1.0
20,24,56,1.0
20,24,57,1.0
20,24,58,1.0
20,24,59,1.0
20,24,60,1.0
20,25,14,1.0
20,25,15,1.0
20,25,16,1.0
20,25,17,1.0
20,25,18,1.0
20,25,19,1.0
20,25,20,1.0
20,25,21,1.0
20,25,22,1.0
20,25,23,1.0
20,25,24,1.0
20,25,25,1.0
20,25,26,1.0
20,25,27,1.0
20,25,28,1.0
20,25,29,1.0
20,25,30,1.0
20,25,31,1.0
20,25,32,1.0
20,25,33,1.0
20,25,34,1.0
20,25,35,1.0
20,25,36,1.0
20,25,37,1.0
20,25,38,1.0
20,25,39,1.0
20,25,40,1.0
20,25,41,1.0
20,25,42,1.0
20,25,43,1.0
20,25,44,1.0
20,25,45,1.0
20,25,46,1.0
20,25,47,1.0
20,25,48,1.0
20,25,49,1.0
20,25,50,1.0
20,25,51,1.0
20,25,52,1.0
20,25,53,1.0
20,25,54,1.0
20,25,55,1.0
20,25,56,1.0
20,25,57,1.0
20,25,58,1.0
20,25,59,1.0
20,25,60,1.0
20,26,23,1.0
20,26,24,1.0
20,26,25,1.0
20,26,26,1.0
20,26,27,1.0
20,26,28,1.0
20,26,29,1.0
20,26,30,1.0
20,26,31,1.0
20,26,32,1.0
20,26,33,1.0
20,26,34,1.0
20,26,35,1.0
20,26,36,1.0
20,26,37,1.0
20,26,38,1.0
20,26,39,1.0
20,26,40,1.0
20,26,41,1.0
20,26,42,1.0
20,26,43,1.0
20,26,44,1.0
20,26,45,1.0
20,26,46,1.0
20,26,47,1.0
20,26,48,1.0
20,26,49,1.0
20,26,50,1.0
20,26,51,1.0
20,26,52,1.0
20,26,53,1.0
20,26,54,1.0
20,26,55,1.0
20,26,56,1.0
20,26,57,1.0
20,26,58,1.0
20,26,59,1.0
20,26,60,1.0
20,27,37,1.0
20,27,38,1.0
20,27,39,1.0
20,27,40,1.0
20,27,41,1.0
20,27,42,1.0
20,27,43,1.0
20,27,44,1.0
20,27,45,1.0
20,27,46,1.0
20,27,47,1.0
20,27,48,1.0
20,27,49,1.0
20,27,50,1.0
20,27,51,1.0
20,27,52,1.0
20,27,53,1.0
20,27,54,1.0
20,27,55,1.0
20,27,56,1.0
20,27,57,1.0
20,27,58,1.0
20,27,59,1.0
20,27,60,1.0
20,28,30,1.0
20,28,31,1.0
20,28,32,1.0
20,28,33,1.0
20,28,34,1.0
20,28,35,1.0
20,28,36,1.0
20,28,37,1.0
20,28,38,1.0
20,28,39,1.0
20,28,40,1.0
20,28,41,1.0
20,28,42,1.0
20,28,43,1.0
20,28,44,1.0
20,28,45,1.0
20,28,46,1.0
20,28,47,1.0
20,28,48,1.0
20,28,49,1.0
20,28,50,1.0
20,28,51,1.0
20,28,52,1.0
20,28,53,1.0
20,28,54,1.0
20,28,55,1.0
20,28,56,1.0
20,28,57,1.0
20,28,58,1.0
20,28,59,1.0
20,28,60,1.0
20,29,30,1.0
20,29,31,1.0
20,29,32,1.0
20,29,33,1.0
20,29,34,1.0
20,29,35,1.0
